,Date,Open,High,Low,Close,Volume
742,2017-01-05,27250,28050,27200,27650,528185
743,2017-01-06,27500,28400,27450,28250,470346
744,2017-01-09,28050,28300,27350,28250,336440
745,2017-01-10,28150,28150,27150,27300,303854
746,2017-01-11,27250,27950,27200,27800,273329
747,2017-01-12,27600,28150,27500,27500,367542
748,2017-01-13,27300,27450,26800,27300,348339
749,2017-01-16,27300,27350,26750,27300,226695
750,2017-01-17,27050,27600,26800,27250,154993
751,2017-01-18,27150,27150,26600,26800,215401
752,2017-01-19,26850,26950,26150,26400,345248
753,2017-01-20,26200,26300,25850,26050,346483
754,2017-01-23,26050,26650,26000,26400,267022
755,2017-01-24,26200,26500,25800,26350,262635
756,2017-01-25,26400,26650,25450,25950,366035
757,2017-01-26,26100,28200,26100,28000,1254846
758,2017-01-31,28000,28200,27300,27700,637372
759,2017-02-01,27950,29100,27850,28600,1077896
760,2017-02-02,28850,29500,28400,28600,766103
761,2017-02-03,28800,29150,28450,28700,392976
762,2017-02-06,28750,28800,27850,28350,354345
763,2017-02-07,28200,28500,27850,28500,219878
764,2017-02-08,28400,28450,27700,28200,277671
765,2017-02-09,28200,29100,28050,28750,480277
766,2017-02-10,29000,29550,28700,29450,613352
767,2017-02-13,29500,29600,29200,29450,292392
768,2017-02-14,29350,29350,28700,28850,373441
769,2017-02-15,29000,29050,28450,28450,229559
770,2017-02-16,28700,29250,28700,29000,284421
771,2017-02-17,28750,29150,28450,28550,206969
772,2017-02-20,28500,28600,27750,28050,393227
773,2017-02-21,28050,29350,27850,29150,575373
774,2017-02-22,29000,29600,28900,29500,426541
775,2017-02-23,29500,29500,29000,29000,244177
776,2017-02-24,28700,29250,28700,28850,245501
777,2017-02-27,28900,29400,28600,29100,270982
778,2017-02-28,29100,29900,29050,29800,465946
779,2017-03-02,30450,30600,30100,30350,796826
780,2017-03-03,30200,30550,29850,30100,322825
781,2017-03-06,30250,30250,29450,29750,359836
782,2017-03-07,29850,31200,29750,31100,969810
783,2017-03-08,31300,31600,30700,30850,700714
784,2017-03-09,30600,30850,30150,30500,354944
785,2017-03-10,30500,31450,30150,31250,542667
786,2017-03-13,31150,31400,30800,31150,414158
787,2017-03-14,31650,32050,31150,31200,616276
788,2017-03-15,31350,31600,30950,31450,336887
789,2017-03-16,31900,32000,31550,31950,469883
790,2017-03-17,31950,32400,31600,32000,582231
791,2017-03-20,32000,32150,30950,31100,481346
792,2017-03-21,31450,32000,31250,31400,536987
793,2017-03-22,30900,31450,30750,30950,549736
794,2017-03-23,31000,32300,30950,32150,646753
795,2017-03-24,32300,32450,31050,31250,564388
796,2017-03-27,31250,31650,30000,30200,653191
797,2017-03-28,30500,31300,30500,30900,515732
798,2017-03-29,31500,31500,30600,31300,404062
799,2017-03-30,31100,31550,30300,30650,337903
800,2017-03-31,30700,31050,30400,30700,327126
801,2017-04-03,30800,30800,29950,30150,372313
802,2017-04-04,30100,30100,29600,29800,398536
803,2017-04-05,29750,31400,29750,31400,630378
804,2017-04-06,31100,31650,30850,31600,402383
805,2017-04-07,31750,31950,31350,31800,399475
806,2017-04-10,31800,31850,30850,31300,314639
807,2017-04-11,31100,31950,31050,31750,408944
808,2017-04-12,31950,32600,31850,32250,605866
809,2017-04-13,32000,32150,31400,31500,501017
810,2017-04-14,31450,31900,31350,31450,237279
811,2017-04-17,31600,32000,31450,31550,224830
812,2017-04-18,31650,31850,31450,31800,221028
813,2017-04-19,31950,32150,31450,31600,272772
814,2017-04-20,31500,31650,31050,31200,326351
815,2017-04-21,31350,32000,31300,31900,319592
816,2017-04-24,31900,32150,31400,31750,342834
817,2017-04-25,31800,32550,31650,31800,614102
818,2017-04-26,32150,32750,32050,32550,677214
819,2017-04-27,32150,32150,30550,31400,1643306
820,2017-04-28,31150,31700,30850,31300,366473
821,2017-05-02,31300,31600,30700,30900,462757
822,2017-05-04,30600,30600,29500,29650,1960881
823,2017-05-08,29950,30000,29050,29900,1383524
824,2017-05-10,29850,30550,29650,30500,1013278
825,2017-05-11,30300,30650,30100,30250,800721
826,2017-05-12,30500,30550,30000,30350,348533
827,2017-05-15,30350,30450,29950,30200,394230
828,2017-05-16,30450,30700,30200,30500,554341
829,2017-05-17,30500,30500,29800,30250,530872
830,2017-05-18,29800,30600,29750,30150,394968
831,2017-05-19,30200,30550,30150,30350,288177
832,2017-05-22,30450,31150,30450,31000,609195
833,2017-05-23,31200,31400,30650,30950,500295
834,2017-05-24,31000,31350,30600,30750,535299
835,2017-05-25,31100,32550,30900,32500,1590793
836,2017-05-26,32400,32700,31700,32000,948037
837,2017-05-29,32050,32400,31650,31900,680117
838,2017-05-30,32200,32200,31350,31700,592571
839,2017-05-31,31500,31600,30500,30700,1468784
840,2017-06-01,30800,30850,30200,30850,696838
841,2017-06-02,31050,31150,30800,30900,578972
842,2017-06-05,31200,31200,30200,30500,733038
843,2017-06-07,30500,30500,29950,30050,857537
844,2017-06-08,30000,30100,29500,29900,2366956
845,2017-06-09,30000,30050,29350,29650,1187329
846,2017-06-12,29800,30450,29750,30300,966754
847,2017-06-13,30400,30550,29950,30500,497201
848,2017-06-14,30650,30850,30550,30800,610205
849,2017-06-15,30500,30600,29650,29800,986620
850,2017-06-16,29850,30100,29550,29700,489059
851,2017-06-19,29900,29950,29400,29650,455033
852,2017-06-20,29650,29750,28750,28850,788326
853,2017-06-21,28550,29600,28450,29200,573134
854,2017-06-22,28950,29150,28450,28650,616286
855,2017-06-23,28850,29600,28750,29550,539286
856,2017-06-26,29550,29950,29400,29600,391843
857,2017-06-27,29750,29750,28800,29100,395475
858,2017-06-28,29200,29550,29000,29250,307693
859,2017-06-29,29450,30300,29200,30150,682066
860,2017-06-30,29850,30550,29700,30450,600469
861,2017-07-03,30500,30600,30150,30350,394812
862,2017-07-04,30500,31150,30350,30600,737705
863,2017-07-05,30800,31100,30550,31000,493814
864,2017-07-06,30900,31250,30650,31200,667193
865,2017-07-07,31200,31500,31050,31200,560809
866,2017-07-10,31150,32050,31150,31700,809022
867,2017-07-11,31600,32550,31600,32300,934898
868,2017-07-12,32250,32400,31700,31850,534448
869,2017-07-13,31800,32200,31500,31700,515673
870,2017-07-14,31850,32250,31550,31900,498723
871,2017-07-17,32200,32600,31900,32250,593650
872,2017-07-18,32450,32450,31650,31850,336375
873,2017-07-19,31850,33000,31750,33000,743534
874,2017-07-20,33200,34000,32900,33900,1133869
875,2017-07-21,33800,34300,33450,34150,548339
876,2017-07-24,34150,34750,33800,34600,527013
877,2017-07-25,34600,34800,33500,33700,665051
878,2017-07-26,34000,34300,33200,33950,742161
879,2017-07-27,33200,33550,32700,33000,1011611
880,2017-07-28,33050,33200,32300,32400,526826
881,2017-07-31,32350,32700,31600,31850,642382
882,2017-08-01,31850,32250,31400,31550,584282
883,2017-08-02,31500,32400,31100,31850,631624
884,2017-08-03,31700,31700,29800,29950,1494518
885,2017-08-04,29800,31050,29800,30700,712695
886,2017-08-07,30550,31650,30450,31150,467325
887,2017-08-08,31200,31200,30600,30850,303544
888,2017-08-09,30250,30850,30000,30300,527482
889,2017-08-10,30150,30650,29800,30100,528858
890,2017-08-11,29600,30200,29600,30050,468072
891,2017-08-14,30100,30500,29850,29900,341532
892,2017-08-16,30150,30300,29450,29950,498337
893,2017-08-17,29650,30250,29350,30000,267227
894,2017-08-18,29700,29900,29400,29800,201852
895,2017-08-21,29600,29800,28900,28900,654757
896,2017-08-22,28950,29350,28950,29150,293503
