,Date,Open,High,Low,Close,Volume
833,2017-05-23,54000,54500,53600,53900,1526302
834,2017-05-24,54200,54300,53000,53200,754106
835,2017-05-25,53500,53900,53100,53800,877112
836,2017-05-26,54000,54500,54000,54500,1462696
837,2017-05-29,54600,54600,53500,54000,925869
838,2017-05-30,53500,54100,53300,53700,724058
839,2017-05-31,53400,53600,52800,53600,1613963
840,2017-06-01,52900,53200,52400,52600,1019253
841,2017-06-02,52900,54000,52800,53900,1075889
842,2017-06-05,54500,55200,53900,55000,1719658
843,2017-06-07,55000,55400,54600,55400,1313831
844,2017-06-08,55500,55800,55000,55700,2197149
845,2017-06-09,55200,56200,55000,55900,1167254
846,2017-06-12,56500,56900,55800,56300,870522
847,2017-06-13,56500,56700,55200,55600,562317
848,2017-06-14,55600,56400,55200,55700,1062118
849,2017-06-15,55200,55900,54200,54900,714613
850,2017-06-16,54900,55500,54400,55500,938141
851,2017-06-19,55000,55800,55000,55600,570138
852,2017-06-20,55100,55900,55000,55400,628465
853,2017-06-21,55400,55400,53700,54200,1257868
854,2017-06-22,54000,55000,53800,55000,891609
855,2017-06-23,55200,55900,55100,55200,981702
856,2017-06-26,55000,55500,54500,54900,483785
857,2017-06-27,55000,55700,54800,54900,702481
858,2017-06-28,55600,56400,55100,56300,2091508
859,2017-06-29,56700,58600,56600,57800,1204537
860,2017-06-30,57800,58100,57400,57700,924570
861,2017-07-03,58100,58100,57100,57800,826705
862,2017-07-04,58200,58700,57500,57800,843615
863,2017-07-05,57700,57800,57000,57300,812314
864,2017-07-06,57300,58300,57300,58100,749870
865,2017-07-07,56800,57500,56500,56700,9568439
866,2017-07-10,57000,57700,56900,57400,1170186
867,2017-07-11,57500,57500,57000,57000,1025680
868,2017-07-12,56800,57400,56700,57200,1050342
869,2017-07-13,57100,57300,56500,56600,1131594
870,2017-07-14,56800,57700,56800,57300,1024307
871,2017-07-17,57400,57500,56900,57400,702091
872,2017-07-18,57100,57500,57000,57400,973501
873,2017-07-19,57500,57700,56000,56600,1260308
874,2017-07-20,56800,57500,56700,57400,760455
875,2017-07-21,58700,59800,58200,59800,2680425
876,2017-07-24,59900,60200,59300,60200,1256246
877,2017-07-25,60500,60500,59400,59600,779498
878,2017-07-26,60300,60300,59500,60100,895907
879,2017-07-27,60100,60100,58600,59700,873595
880,2017-07-28,59000,59700,58500,58600,802147
881,2017-07-31,58100,59400,57900,59400,759828
882,2017-08-01,59400,60000,58700,59800,917155
883,2017-08-02,60300,60300,58000,58200,1415480
884,2017-08-03,57900,58200,56500,57300,1711986
885,2017-08-04,58500,58500,57200,57700,1059392
886,2017-08-07,58000,59200,57600,59000,919186
887,2017-08-08,58800,59200,58300,58700,513789
888,2017-08-09,58200,58600,57500,58000,871713
889,2017-08-10,57300,58000,57100,58000,876336
890,2017-08-11,57000,57100,55600,56400,1525844
891,2017-08-14,56400,57400,56200,56800,798994
892,2017-08-16,58400,58500,57000,57300,783822
893,2017-08-17,57400,57500,56700,57000,599562
894,2017-08-18,56100,57000,56100,56500,448520
895,2017-08-21,56500,56800,55700,56200,721598
896,2017-08-22,56000,56500,55700,56100,603342
897,2017-08-23,56300,56600,56000,56600,656173
898,2017-08-24,56100,56600,55500,55600,958071
899,2017-08-25,55600,57200,55600,57200,714261
900,2017-08-28,56600,57100,56100,57100,558313
901,2017-08-29,56500,56800,55600,56400,658208
902,2017-08-30,56600,57000,56400,56600,575658
903,2017-08-31,56200,56300,55000,55400,1195420
904,2017-09-01,55400,55800,54800,54900,822388
905,2017-09-04,53800,54900,53700,53900,774741
906,2017-09-05,54000,54200,50800,51100,2245667
907,2017-09-06,50600,51500,49350,51100,2645919
908,2017-09-07,51500,52400,51500,52000,1223579
909,2017-09-08,52100,52200,51200,51800,935084
910,2017-09-11,52000,53100,51600,52800,1199315
911,2017-09-12,53100,53500,52800,53100,713065
912,2017-09-13,53100,53400,52100,52800,781050
913,2017-09-14,52300,53600,52000,53600,1051118
914,2017-09-15,53400,54000,52600,54000,856033
915,2017-09-18,53800,55300,53600,55000,1269190
916,2017-09-19,55000,56000,55000,55600,1208816
917,2017-09-20,55600,56100,55100,55600,1163198
918,2017-09-21,55200,56700,55200,56000,1018383
919,2017-09-22,56100,57500,56100,57100,1070024
920,2017-09-25,57100,57200,55100,55400,687501
921,2017-09-26,54700,54800,52500,54500,1267939
922,2017-09-27,55000,55000,53100,54100,905787
923,2017-09-28,54200,55400,53800,55400,882209
924,2017-09-29,56000,57000,55500,56100,1191108
925,2017-10-10,58900,59000,56900,57900,1812422
926,2017-10-11,57900,58400,57200,57700,1256959
927,2017-10-12,57700,59000,57500,58600,1426185
928,2017-10-13,58300,58800,57700,58000,687120
929,2017-10-16,57900,58500,56900,57100,735202
930,2017-10-17,57400,58100,56800,57300,628513
931,2017-10-18,56800,57300,56300,57000,619231
932,2017-10-19,57500,58300,56400,57300,1092797
933,2017-10-20,57300,57900,56500,57100,574568
934,2017-10-23,56900,57400,56500,57400,1222903
935,2017-10-24,57400,58600,56400,57700,986787
936,2017-10-25,58200,59400,58100,59100,1098729
937,2017-10-26,59500,59700,58400,58800,681306
938,2017-10-27,58700,59200,58000,58900,986077
939,2017-10-30,59200,59400,58800,59200,685318
940,2017-10-31,59200,59200,57800,58400,1028292
941,2017-11-01,57800,59200,57600,59000,1626966
942,2017-11-02,59400,59400,58400,59100,762432
943,2017-11-03,59100,60000,59100,59900,779461
944,2017-11-06,59700,59800,57600,57800,1187089
945,2017-11-07,57800,58500,57300,57900,1050957
946,2017-11-08,57300,57900,57100,57400,962624
947,2017-11-09,57500,57800,56700,57700,985018
948,2017-11-10,57100,57700,56800,57400,538656
949,2017-11-13,56900,57300,56300,56600,621838
950,2017-11-14,56700,57300,56700,56800,631826
951,2017-11-15,56500,57300,56100,57300,741804
952,2017-11-16,57800,58300,57400,58000,909572
953,2017-11-17,58400,58500,56500,56900,1201136
954,2017-11-20,57000,57500,56600,57100,794784
955,2017-11-21,57000,57100,55700,55800,716932
956,2017-11-22,55800,56700,55800,56200,708710
957,2017-11-23,56400,56900,56300,56700,572964
958,2017-11-24,56400,56900,56300,56700,720487
959,2017-11-27,57300,57900,57300,57500,983176
960,2017-11-28,57700,59500,57600,58300,1324758
961,2017-11-29,58800,59400,58400,59200,904484
962,2017-11-30,59900,60200,58800,59900,2284780
963,2017-12-01,59600,59800,58000,58300,926368
964,2017-12-04,59000,60000,58900,60000,927535
965,2017-12-05,60100,60300,59700,59900,888643
966,2017-12-06,60400,60400,59900,60200,835200
967,2017-12-07,60200,60500,59200,59200,1336522
968,2017-12-08,59100,60100,59100,59500,831476
969,2017-12-11,59200,59700,59000,59000,765995
970,2017-12-12,59200,59400,58300,58300,1096411
971,2017-12-13,58000,60900,58000,60800,1319487
972,2017-12-14,60800,63000,60500,61400,2709007
