,Date,Open,High,Low,Close,Volume
1086,2018-06-05,16000,16050,15750,16000,659186
1087,2018-06-07,16350,16400,16150,16200,822746
1088,2018-06-08,16200,16300,16050,16150,367835
1089,2018-06-11,16150,16400,16100,16400,412235
1090,2018-06-12,16400,16450,16100,16450,606980
1091,2018-06-14,16400,16450,16150,16300,761260
1092,2018-06-15,16300,16300,15800,16000,1043830
1093,2018-06-18,16050,16400,16000,16250,669919
1094,2018-06-19,16050,16250,15800,16050,777728
1095,2018-06-20,16000,16300,16000,16050,698717
1096,2018-06-21,15950,16100,15550,15600,757347
1097,2018-06-22,15450,15950,15450,15700,804611
1098,2018-06-25,15650,15850,15500,15700,427544
1099,2018-06-26,15850,15850,15550,15750,467169
1100,2018-06-27,15600,15900,15600,15700,564053
1101,2018-06-28,15550,15650,15250,15250,737249
1102,2018-06-29,15400,15600,15300,15400,822924
1103,2018-07-02,15350,15650,15300,15400,497914
1104,2018-07-03,15450,15500,15000,15150,621695
1105,2018-07-04,15050,15300,15050,15200,328023
1106,2018-07-05,15350,15500,15200,15450,546505
1107,2018-07-06,15550,15900,15500,15750,744431
1108,2018-07-09,15750,16150,15750,16050,527706
1109,2018-07-10,16150,16200,15750,15900,618407
1110,2018-07-11,15650,16000,15550,15900,580288
1111,2018-07-12,16000,16000,15600,15600,592066
1112,2018-07-13,15700,16000,15700,16000,468176
1113,2018-07-16,15800,16000,15650,15850,495060
1114,2018-07-17,15850,15900,15600,15650,1086501
1115,2018-07-18,15700,15750,15450,15500,486933
1116,2018-07-19,15550,15750,15350,15450,395474
1117,2018-07-20,15500,15650,15400,15600,493948
1118,2018-07-23,15650,15900,15550,15700,899212
1119,2018-07-24,15650,15800,15450,15500,810923
1120,2018-07-25,15550,15850,15550,15750,845193
1121,2018-07-26,15850,15850,15450,15550,759017
1122,2018-07-27,15650,15650,15400,15600,478156
1123,2018-07-30,15550,15750,15450,15650,509398
1124,2018-07-31,15650,15750,15550,15650,878650
1125,2018-08-01,15750,15750,15550,15600,945288
1126,2018-08-02,15600,15650,15050,15100,1609712
1127,2018-08-03,15200,15200,15050,15200,861368
1128,2018-08-06,15150,15300,15050,15200,957105
1129,2018-08-07,15200,15250,14850,14900,1511381
1130,2018-08-08,15000,15500,15000,15350,1305951
1131,2018-08-09,15400,15450,15150,15350,521857
1132,2018-08-10,15250,15500,15200,15200,441870
1133,2018-08-13,15200,15300,15000,15200,491659
1134,2018-08-14,15100,15200,15050,15150,429168
1135,2018-08-16,15150,15350,15100,15300,510324
1136,2018-08-17,15350,15400,15150,15250,362986
1137,2018-08-20,15350,15350,15000,15050,590050
1138,2018-08-21,15050,15250,15000,15100,457512
1139,2018-08-22,15100,15150,15050,15100,417747
1140,2018-08-23,15100,15150,14850,14950,686307
1141,2018-08-24,14950,15050,14850,15050,382811
1142,2018-08-27,15050,15100,14950,15050,344976
1143,2018-08-28,15100,15300,15050,15150,544550
1144,2018-08-29,15150,15300,15100,15100,470519
1145,2018-08-30,15100,15150,14850,14900,876066
1146,2018-08-31,14900,14950,14750,14900,888839
1147,2018-09-03,14850,14950,14800,14800,594585
1148,2018-09-04,14800,14850,14600,14700,938834
1149,2018-09-05,14650,14750,14500,14500,663605
1150,2018-09-06,14500,14650,14350,14350,540909
1151,2018-09-07,14450,14650,14300,14650,684092
1152,2018-09-10,14550,14700,14500,14650,425222
1153,2018-09-11,14550,14650,14500,14550,484704
1154,2018-09-12,14550,14650,14500,14550,713871
1155,2018-09-13,14650,14750,14550,14700,652573
1156,2018-09-14,14700,14800,14600,14700,748653
1157,2018-09-17,14600,14700,14450,14550,389538
1158,2018-09-18,14500,14550,14400,14500,591902
1159,2018-09-19,14500,14550,14300,14350,1002839
1160,2018-09-20,14400,14550,14350,14500,833276
1161,2018-09-21,14600,14900,14550,14750,1679776
1162,2018-09-27,14650,15000,14650,14950,1187419
1163,2018-09-28,15000,15250,14950,15250,888534
1164,2018-10-01,15250,15400,15200,15300,711262
1165,2018-10-02,15250,15350,15100,15200,925435
1166,2018-10-04,15300,15600,15250,15550,1315610
1167,2018-10-05,15450,15600,15250,15350,730283
1168,2018-10-08,15400,15500,15300,15350,459898
1169,2018-10-10,15500,15500,15100,15100,798647
1170,2018-10-11,14650,14900,14250,14300,1756133
1171,2018-10-12,14350,14600,14250,14450,878134
1172,2018-10-15,14450,14550,14250,14450,828972
1173,2018-10-16,14450,14600,14400,14450,653598
1174,2018-10-17,14550,14800,14500,14550,676579
1175,2018-10-18,14550,14600,14300,14400,648880
1176,2018-10-19,14300,14550,14250,14450,756229
1177,2018-10-22,14400,14700,14350,14650,518711
1178,2018-10-23,14550,14600,14300,14350,638059
1179,2018-10-24,14450,14800,14400,14750,1079121
1180,2018-10-25,14550,14650,14350,14500,998192
1181,2018-10-26,14750,15350,14750,15000,2528594
1182,2018-10-29,15050,15250,14850,14900,1119203
1183,2018-10-30,14900,14950,14350,14400,1845022
1184,2018-10-31,14400,14950,14200,14850,1474061
1185,2018-11-01,14900,15050,14600,14700,1042440
1186,2018-11-02,14650,15000,14650,15000,860719
1187,2018-11-05,14850,15050,14750,15050,708435
