date,open,high,low,close,volume,roe,per,pbr,Date,Category,count,pos,neg
2015-06-15,401500,405000,396500,404000,51160,6.18,28.8,1.7,2015-06-15,2,4.0,2.0,0.0
2015-06-15,401500,405000,396500,404000,51160,6.18,28.8,1.7,2015-06-15,3,4.0,2.0,0.0
2015-06-15,401500,405000,396500,404000,51160,6.18,28.8,1.7,2015-06-15,4,4.0,2.0,0.0
2015-06-15,401500,405000,396500,404000,51160,6.18,28.8,1.7,2015-06-15,5,4.0,2.0,0.0
2015-06-15,401500,405000,396500,404000,51160,6.18,28.8,1.7,2015-06-15,6,4.0,2.0,0.0
2015-06-15,401500,405000,396500,404000,51160,6.18,28.8,1.7,2015-06-15,7,4.0,2.0,0.0
2015-06-15,401500,405000,396500,404000,51160,6.18,28.8,1.7,2015-06-15,8,4.0,2.0,0.0
2015-06-15,401500,405000,396500,404000,51160,6.18,28.8,1.7,2015-06-15,9,4.0,2.0,0.0
2015-06-15,401500,405000,396500,404000,51160,6.18,28.8,1.7,2015-06-15,10,4.0,2.0,0.0
2015-06-15,401500,405000,396500,404000,51160,6.18,28.8,1.7,2015-06-15,11,4.0,2.0,0.0
2015-06-16,404000,405000,394000,402000,56857,6.18,28.8,1.7,2015-06-16,2,,,
2015-06-16,404000,405000,394000,402000,56857,6.18,28.8,1.7,2015-06-16,3,,,
2015-06-16,404000,405000,394000,402000,56857,6.18,28.8,1.7,2015-06-16,4,,,
2015-06-16,404000,405000,394000,402000,56857,6.18,28.8,1.7,2015-06-16,5,,,
2015-06-16,404000,405000,394000,402000,56857,6.18,28.8,1.7,2015-06-16,6,,,
2015-06-16,404000,405000,394000,402000,56857,6.18,28.8,1.7,2015-06-16,7,,,
2015-06-16,404000,405000,394000,402000,56857,6.18,28.8,1.7,2015-06-16,8,,,
2015-06-16,404000,405000,394000,402000,56857,6.18,28.8,1.7,2015-06-16,9,,,
2015-06-16,404000,405000,394000,402000,56857,6.18,28.8,1.7,2015-06-16,10,,,
2015-06-16,404000,405000,394000,402000,56857,6.18,28.8,1.7,2015-06-16,11,,,
2015-06-17,402000,412000,397000,412000,66576,6.18,28.8,1.7,2015-06-17,2,,,
2015-06-17,402000,412000,397000,412000,66576,6.18,28.8,1.7,2015-06-17,3,,,
2015-06-17,402000,412000,397000,412000,66576,6.18,28.8,1.7,2015-06-17,4,,,
2015-06-17,402000,412000,397000,412000,66576,6.18,28.8,1.7,2015-06-17,5,,,
2015-06-17,402000,412000,397000,412000,66576,6.18,28.8,1.7,2015-06-17,6,,,
2015-06-17,402000,412000,397000,412000,66576,6.18,28.8,1.7,2015-06-17,7,,,
2015-06-17,402000,412000,397000,412000,66576,6.18,28.8,1.7,2015-06-17,8,,,
2015-06-17,402000,412000,397000,412000,66576,6.18,28.8,1.7,2015-06-17,9,,,
2015-06-17,402000,412000,397000,412000,66576,6.18,28.8,1.7,2015-06-17,10,,,
2015-06-17,402000,412000,397000,412000,66576,6.18,28.8,1.7,2015-06-17,11,,,
2015-06-18,412000,422000,408000,421000,58144,6.18,28.8,1.7,2015-06-18,2,2.0,1.0,0.0
2015-06-18,412000,422000,408000,421000,58144,6.18,28.8,1.7,2015-06-18,3,2.0,1.0,0.0
2015-06-18,412000,422000,408000,421000,58144,6.18,28.8,1.7,2015-06-18,4,2.0,1.0,0.0
2015-06-18,412000,422000,408000,421000,58144,6.18,28.8,1.7,2015-06-18,5,2.0,1.0,0.0
2015-06-18,412000,422000,408000,421000,58144,6.18,28.8,1.7,2015-06-18,6,2.0,1.0,0.0
2015-06-18,412000,422000,408000,421000,58144,6.18,28.8,1.7,2015-06-18,7,2.0,1.0,0.0
2015-06-18,412000,422000,408000,421000,58144,6.18,28.8,1.7,2015-06-18,8,2.0,1.0,0.0
2015-06-18,412000,422000,408000,421000,58144,6.18,28.8,1.7,2015-06-18,9,2.0,1.0,0.0
2015-06-18,412000,422000,408000,421000,58144,6.18,28.8,1.7,2015-06-18,10,2.0,1.0,0.0
2015-06-18,412000,422000,408000,421000,58144,6.18,28.8,1.7,2015-06-18,11,2.0,1.0,0.0
2015-06-19,423500,430500,421000,425000,73717,6.18,28.8,1.7,2015-06-19,2,2.0,2.0,0.0
2015-06-19,423500,430500,421000,425000,73717,6.18,28.8,1.7,2015-06-19,3,2.0,2.0,0.0
2015-06-19,423500,430500,421000,425000,73717,6.18,28.8,1.7,2015-06-19,4,2.0,2.0,0.0
2015-06-19,423500,430500,421000,425000,73717,6.18,28.8,1.7,2015-06-19,5,2.0,2.0,0.0
2015-06-19,423500,430500,421000,425000,73717,6.18,28.8,1.7,2015-06-19,6,2.0,2.0,0.0
2015-06-19,423500,430500,421000,425000,73717,6.18,28.8,1.7,2015-06-19,7,2.0,2.0,0.0
2015-06-19,423500,430500,421000,425000,73717,6.18,28.8,1.7,2015-06-19,8,2.0,2.0,0.0
2015-06-19,423500,430500,421000,425000,73717,6.18,28.8,1.7,2015-06-19,9,2.0,2.0,0.0
2015-06-19,423500,430500,421000,425000,73717,6.18,28.8,1.7,2015-06-19,10,2.0,2.0,0.0
2015-06-19,423500,430500,421000,425000,73717,6.18,28.8,1.7,2015-06-19,11,2.0,2.0,0.0
2015-06-22,428000,430500,416500,420500,53660,6.18,28.8,1.7,2015-06-22,2,5.0,3.0,0.0
2015-06-22,428000,430500,416500,420500,53660,6.18,28.8,1.7,2015-06-22,3,5.0,3.0,0.0
2015-06-22,428000,430500,416500,420500,53660,6.18,28.8,1.7,2015-06-22,4,5.0,3.0,0.0
2015-06-22,428000,430500,416500,420500,53660,6.18,28.8,1.7,2015-06-22,5,5.0,3.0,0.0
2015-06-22,428000,430500,416500,420500,53660,6.18,28.8,1.7,2015-06-22,6,5.0,3.0,0.0
2015-06-22,428000,430500,416500,420500,53660,6.18,28.8,1.7,2015-06-22,7,5.0,3.0,0.0
2015-06-22,428000,430500,416500,420500,53660,6.18,28.8,1.7,2015-06-22,8,5.0,3.0,0.0
2015-06-22,428000,430500,416500,420500,53660,6.18,28.8,1.7,2015-06-22,9,5.0,3.0,0.0
2015-06-22,428000,430500,416500,420500,53660,6.18,28.8,1.7,2015-06-22,10,5.0,3.0,0.0
2015-06-22,428000,430500,416500,420500,53660,6.18,28.8,1.7,2015-06-22,11,5.0,3.0,0.0
2015-06-23,420500,428000,419000,426000,32132,6.18,28.8,1.7,2015-06-23,2,,,
2015-06-23,420500,428000,419000,426000,32132,6.18,28.8,1.7,2015-06-23,3,,,
2015-06-23,420500,428000,419000,426000,32132,6.18,28.8,1.7,2015-06-23,4,,,
2015-06-23,420500,428000,419000,426000,32132,6.18,28.8,1.7,2015-06-23,5,,,
2015-06-23,420500,428000,419000,426000,32132,6.18,28.8,1.7,2015-06-23,6,,,
2015-06-23,420500,428000,419000,426000,32132,6.18,28.8,1.7,2015-06-23,7,,,
2015-06-23,420500,428000,419000,426000,32132,6.18,28.8,1.7,2015-06-23,8,,,
2015-06-23,420500,428000,419000,426000,32132,6.18,28.8,1.7,2015-06-23,9,,,
2015-06-23,420500,428000,419000,426000,32132,6.18,28.8,1.7,2015-06-23,10,,,
2015-06-23,420500,428000,419000,426000,32132,6.18,28.8,1.7,2015-06-23,11,,,
2015-06-24,425500,430000,413500,417000,52166,6.18,28.8,1.7,2015-06-24,2,,,
2015-06-24,425500,430000,413500,417000,52166,6.18,28.8,1.7,2015-06-24,3,,,
2015-06-24,425500,430000,413500,417000,52166,6.18,28.8,1.7,2015-06-24,4,,,
2015-06-24,425500,430000,413500,417000,52166,6.18,28.8,1.7,2015-06-24,5,,,
2015-06-24,425500,430000,413500,417000,52166,6.18,28.8,1.7,2015-06-24,6,,,
2015-06-24,425500,430000,413500,417000,52166,6.18,28.8,1.7,2015-06-24,7,,,
2015-06-24,425500,430000,413500,417000,52166,6.18,28.8,1.7,2015-06-24,8,,,
2015-06-24,425500,430000,413500,417000,52166,6.18,28.8,1.7,2015-06-24,9,,,
2015-06-24,425500,430000,413500,417000,52166,6.18,28.8,1.7,2015-06-24,10,,,
2015-06-24,425500,430000,413500,417000,52166,6.18,28.8,1.7,2015-06-24,11,,,
2015-06-25,415500,444000,414500,441000,75101,6.18,28.8,1.7,2015-06-25,2,1.0,1.0,0.0
2015-06-25,415500,444000,414500,441000,75101,6.18,28.8,1.7,2015-06-25,3,1.0,1.0,0.0
2015-06-25,415500,444000,414500,441000,75101,6.18,28.8,1.7,2015-06-25,4,1.0,1.0,0.0
2015-06-25,415500,444000,414500,441000,75101,6.18,28.8,1.7,2015-06-25,5,1.0,1.0,0.0
2015-06-25,415500,444000,414500,441000,75101,6.18,28.8,1.7,2015-06-25,6,1.0,1.0,0.0
2015-06-25,415500,444000,414500,441000,75101,6.18,28.8,1.7,2015-06-25,7,1.0,1.0,0.0
2015-06-25,415500,444000,414500,441000,75101,6.18,28.8,1.7,2015-06-25,8,1.0,1.0,0.0
2015-06-25,415500,444000,414500,441000,75101,6.18,28.8,1.7,2015-06-25,9,1.0,1.0,0.0
2015-06-25,415500,444000,414500,441000,75101,6.18,28.8,1.7,2015-06-25,10,1.0,1.0,0.0
2015-06-25,415500,444000,414500,441000,75101,6.18,28.8,1.7,2015-06-25,11,1.0,1.0,0.0
2015-06-26,441000,445500,432000,443500,46226,6.18,28.8,1.7,2015-06-26,2,3.0,2.0,0.0
2015-06-26,441000,445500,432000,443500,46226,6.18,28.8,1.7,2015-06-26,3,3.0,2.0,0.0
2015-06-26,441000,445500,432000,443500,46226,6.18,28.8,1.7,2015-06-26,4,3.0,2.0,0.0
2015-06-26,441000,445500,432000,443500,46226,6.18,28.8,1.7,2015-06-26,5,3.0,2.0,0.0
2015-06-26,441000,445500,432000,443500,46226,6.18,28.8,1.7,2015-06-26,6,3.0,2.0,0.0
2015-06-26,441000,445500,432000,443500,46226,6.18,28.8,1.7,2015-06-26,7,3.0,2.0,0.0
2015-06-26,441000,445500,432000,443500,46226,6.18,28.8,1.7,2015-06-26,8,3.0,2.0,0.0
2015-06-26,441000,445500,432000,443500,46226,6.18,28.8,1.7,2015-06-26,9,3.0,2.0,0.0
2015-06-26,441000,445500,432000,443500,46226,6.18,28.8,1.7,2015-06-26,10,3.0,2.0,0.0
2015-06-26,441000,445500,432000,443500,46226,6.18,28.8,1.7,2015-06-26,11,3.0,2.0,0.0
2015-06-29,435000,439500,431000,433000,43508,6.18,28.8,1.7,2015-06-29,2,4.0,1.0,0.0
2015-06-29,435000,439500,431000,433000,43508,6.18,28.8,1.7,2015-06-29,3,4.0,1.0,0.0
2015-06-29,435000,439500,431000,433000,43508,6.18,28.8,1.7,2015-06-29,4,4.0,1.0,0.0
2015-06-29,435000,439500,431000,433000,43508,6.18,28.8,1.7,2015-06-29,5,4.0,1.0,0.0
2015-06-29,435000,439500,431000,433000,43508,6.18,28.8,1.7,2015-06-29,6,4.0,1.0,0.0
2015-06-29,435000,439500,431000,433000,43508,6.18,28.8,1.7,2015-06-29,7,4.0,1.0,0.0
2015-06-29,435000,439500,431000,433000,43508,6.18,28.8,1.7,2015-06-29,8,4.0,1.0,0.0
2015-06-29,435000,439500,431000,433000,43508,6.18,28.8,1.7,2015-06-29,9,4.0,1.0,0.0
2015-06-29,435000,439500,431000,433000,43508,6.18,28.8,1.7,2015-06-29,10,4.0,1.0,0.0
2015-06-29,435000,439500,431000,433000,43508,6.18,28.8,1.7,2015-06-29,11,4.0,1.0,0.0
2015-06-30,433000,441500,426000,441000,44495,6.18,28.8,1.7,2015-06-30,2,,,
2015-06-30,433000,441500,426000,441000,44495,6.18,28.8,1.7,2015-06-30,3,,,
2015-06-30,433000,441500,426000,441000,44495,6.18,28.8,1.7,2015-06-30,4,,,
2015-06-30,433000,441500,426000,441000,44495,6.18,28.8,1.7,2015-06-30,5,,,
2015-06-30,433000,441500,426000,441000,44495,6.18,28.8,1.7,2015-06-30,6,,,
2015-06-30,433000,441500,426000,441000,44495,6.18,28.8,1.7,2015-06-30,7,,,
2015-06-30,433000,441500,426000,441000,44495,6.18,28.8,1.7,2015-06-30,8,,,
2015-06-30,433000,441500,426000,441000,44495,6.18,28.8,1.7,2015-06-30,9,,,
2015-06-30,433000,441500,426000,441000,44495,6.18,28.8,1.7,2015-06-30,10,,,
2015-06-30,433000,441500,426000,441000,44495,6.18,28.8,1.7,2015-06-30,11,,,
2015-07-01,441000,441000,403000,406500,214977,6.18,28.8,1.7,2015-07-01,2,1.0,1.0,0.0
2015-07-01,441000,441000,403000,406500,214977,6.18,28.8,1.7,2015-07-01,3,1.0,1.0,0.0
2015-07-01,441000,441000,403000,406500,214977,6.18,28.8,1.7,2015-07-01,4,1.0,1.0,0.0
2015-07-01,441000,441000,403000,406500,214977,6.18,28.8,1.7,2015-07-01,5,1.0,1.0,0.0
2015-07-01,441000,441000,403000,406500,214977,6.18,28.8,1.7,2015-07-01,6,1.0,1.0,0.0
2015-07-01,441000,441000,403000,406500,214977,6.18,28.8,1.7,2015-07-01,7,1.0,1.0,0.0
2015-07-01,441000,441000,403000,406500,214977,6.18,28.8,1.7,2015-07-01,8,1.0,1.0,0.0
2015-07-01,441000,441000,403000,406500,214977,6.18,28.8,1.7,2015-07-01,9,1.0,1.0,0.0
2015-07-01,441000,441000,403000,406500,214977,6.18,28.8,1.7,2015-07-01,10,1.0,1.0,0.0
2015-07-01,441000,441000,403000,406500,214977,6.18,28.8,1.7,2015-07-01,11,1.0,1.0,0.0
2015-07-02,411500,417500,406500,416000,96992,6.18,28.8,1.7,2015-07-02,2,3.0,2.0,1.0
2015-07-02,411500,417500,406500,416000,96992,6.18,28.8,1.7,2015-07-02,3,3.0,2.0,1.0
2015-07-02,411500,417500,406500,416000,96992,6.18,28.8,1.7,2015-07-02,4,3.0,2.0,1.0
2015-07-02,411500,417500,406500,416000,96992,6.18,28.8,1.7,2015-07-02,5,3.0,2.0,1.0
2015-07-02,411500,417500,406500,416000,96992,6.18,28.8,1.7,2015-07-02,6,3.0,2.0,1.0
2015-07-02,411500,417500,406500,416000,96992,6.18,28.8,1.7,2015-07-02,7,3.0,2.0,1.0
2015-07-02,411500,417500,406500,416000,96992,6.18,28.8,1.7,2015-07-02,8,3.0,2.0,1.0
2015-07-02,411500,417500,406500,416000,96992,6.18,28.8,1.7,2015-07-02,9,3.0,2.0,1.0
2015-07-02,411500,417500,406500,416000,96992,6.18,28.8,1.7,2015-07-02,10,3.0,2.0,1.0
2015-07-02,411500,417500,406500,416000,96992,6.18,28.8,1.7,2015-07-02,11,3.0,2.0,1.0
2015-07-03,415500,416000,405000,405500,45286,6.18,28.8,1.7,2015-07-03,2,3.0,2.0,1.0
2015-07-03,415500,416000,405000,405500,45286,6.18,28.8,1.7,2015-07-03,3,3.0,2.0,1.0
2015-07-03,415500,416000,405000,405500,45286,6.18,28.8,1.7,2015-07-03,4,3.0,2.0,1.0
2015-07-03,415500,416000,405000,405500,45286,6.18,28.8,1.7,2015-07-03,5,3.0,2.0,1.0
2015-07-03,415500,416000,405000,405500,45286,6.18,28.8,1.7,2015-07-03,6,3.0,2.0,1.0
2015-07-03,415500,416000,405000,405500,45286,6.18,28.8,1.7,2015-07-03,7,3.0,2.0,1.0
2015-07-03,415500,416000,405000,405500,45286,6.18,28.8,1.7,2015-07-03,8,3.0,2.0,1.0
2015-07-03,415500,416000,405000,405500,45286,6.18,28.8,1.7,2015-07-03,9,3.0,2.0,1.0
2015-07-03,415500,416000,405000,405500,45286,6.18,28.8,1.7,2015-07-03,10,3.0,2.0,1.0
2015-07-03,415500,416000,405000,405500,45286,6.18,28.8,1.7,2015-07-03,11,3.0,2.0,1.0
2015-07-06,402000,410000,395500,395500,46492,6.18,28.8,1.7,2015-07-06,2,1.0,0.0,0.0
2015-07-06,402000,410000,395500,395500,46492,6.18,28.8,1.7,2015-07-06,3,1.0,0.0,0.0
2015-07-06,402000,410000,395500,395500,46492,6.18,28.8,1.7,2015-07-06,4,1.0,0.0,0.0
2015-07-06,402000,410000,395500,395500,46492,6.18,28.8,1.7,2015-07-06,5,1.0,0.0,0.0
2015-07-06,402000,410000,395500,395500,46492,6.18,28.8,1.7,2015-07-06,6,1.0,0.0,0.0
2015-07-06,402000,410000,395500,395500,46492,6.18,28.8,1.7,2015-07-06,7,1.0,0.0,0.0
2015-07-06,402000,410000,395500,395500,46492,6.18,28.8,1.7,2015-07-06,8,1.0,0.0,0.0
2015-07-06,402000,410000,395500,395500,46492,6.18,28.8,1.7,2015-07-06,9,1.0,0.0,0.0
2015-07-06,402000,410000,395500,395500,46492,6.18,28.8,1.7,2015-07-06,10,1.0,0.0,0.0
2015-07-06,402000,410000,395500,395500,46492,6.18,28.8,1.7,2015-07-06,11,1.0,0.0,0.0
2015-07-07,398000,406500,392500,396500,45974,6.18,28.8,1.7,2015-07-07,2,1.0,1.0,0.0
2015-07-07,398000,406500,392500,396500,45974,6.18,28.8,1.7,2015-07-07,3,1.0,1.0,0.0
2015-07-07,398000,406500,392500,396500,45974,6.18,28.8,1.7,2015-07-07,4,1.0,1.0,0.0
2015-07-07,398000,406500,392500,396500,45974,6.18,28.8,1.7,2015-07-07,5,1.0,1.0,0.0
2015-07-07,398000,406500,392500,396500,45974,6.18,28.8,1.7,2015-07-07,6,1.0,1.0,0.0
2015-07-07,398000,406500,392500,396500,45974,6.18,28.8,1.7,2015-07-07,7,1.0,1.0,0.0
2015-07-07,398000,406500,392500,396500,45974,6.18,28.8,1.7,2015-07-07,8,1.0,1.0,0.0
2015-07-07,398000,406500,392500,396500,45974,6.18,28.8,1.7,2015-07-07,9,1.0,1.0,0.0
2015-07-07,398000,406500,392500,396500,45974,6.18,28.8,1.7,2015-07-07,10,1.0,1.0,0.0
2015-07-07,398000,406500,392500,396500,45974,6.18,28.8,1.7,2015-07-07,11,1.0,1.0,0.0
2015-07-08,397500,404000,394000,402500,53376,6.18,28.8,1.7,2015-07-08,2,2.0,0.0,0.0
2015-07-08,397500,404000,394000,402500,53376,6.18,28.8,1.7,2015-07-08,3,2.0,0.0,0.0
2015-07-08,397500,404000,394000,402500,53376,6.18,28.8,1.7,2015-07-08,4,2.0,0.0,0.0
2015-07-08,397500,404000,394000,402500,53376,6.18,28.8,1.7,2015-07-08,5,2.0,0.0,0.0
2015-07-08,397500,404000,394000,402500,53376,6.18,28.8,1.7,2015-07-08,6,2.0,0.0,0.0
2015-07-08,397500,404000,394000,402500,53376,6.18,28.8,1.7,2015-07-08,7,2.0,0.0,0.0
2015-07-08,397500,404000,394000,402500,53376,6.18,28.8,1.7,2015-07-08,8,2.0,0.0,0.0
2015-07-08,397500,404000,394000,402500,53376,6.18,28.8,1.7,2015-07-08,9,2.0,0.0,0.0
2015-07-08,397500,404000,394000,402500,53376,6.18,28.8,1.7,2015-07-08,10,2.0,0.0,0.0
2015-07-08,397500,404000,394000,402500,53376,6.18,28.8,1.7,2015-07-08,11,2.0,0.0,0.0
2015-07-09,402500,405000,391000,399500,44430,6.18,28.8,1.7,2015-07-09,2,3.0,2.0,0.0
2015-07-09,402500,405000,391000,399500,44430,6.18,28.8,1.7,2015-07-09,3,3.0,2.0,0.0
2015-07-09,402500,405000,391000,399500,44430,6.18,28.8,1.7,2015-07-09,4,3.0,2.0,0.0
2015-07-09,402500,405000,391000,399500,44430,6.18,28.8,1.7,2015-07-09,5,3.0,2.0,0.0
2015-07-09,402500,405000,391000,399500,44430,6.18,28.8,1.7,2015-07-09,6,3.0,2.0,0.0
2015-07-09,402500,405000,391000,399500,44430,6.18,28.8,1.7,2015-07-09,7,3.0,2.0,0.0
2015-07-09,402500,405000,391000,399500,44430,6.18,28.8,1.7,2015-07-09,8,3.0,2.0,0.0
2015-07-09,402500,405000,391000,399500,44430,6.18,28.8,1.7,2015-07-09,9,3.0,2.0,0.0
2015-07-09,402500,405000,391000,399500,44430,6.18,28.8,1.7,2015-07-09,10,3.0,2.0,0.0
2015-07-09,402500,405000,391000,399500,44430,6.18,28.8,1.7,2015-07-09,11,3.0,2.0,0.0
2015-07-10,403500,410500,403000,410500,29306,6.18,28.8,1.7,2015-07-10,2,,,
2015-07-10,403500,410500,403000,410500,29306,6.18,28.8,1.7,2015-07-10,3,,,
2015-07-10,403500,410500,403000,410500,29306,6.18,28.8,1.7,2015-07-10,4,,,
2015-07-10,403500,410500,403000,410500,29306,6.18,28.8,1.7,2015-07-10,5,,,
2015-07-10,403500,410500,403000,410500,29306,6.18,28.8,1.7,2015-07-10,6,,,
2015-07-10,403500,410500,403000,410500,29306,6.18,28.8,1.7,2015-07-10,7,,,
2015-07-10,403500,410500,403000,410500,29306,6.18,28.8,1.7,2015-07-10,8,,,
2015-07-10,403500,410500,403000,410500,29306,6.18,28.8,1.7,2015-07-10,9,,,
2015-07-10,403500,410500,403000,410500,29306,6.18,28.8,1.7,2015-07-10,10,,,
2015-07-10,403500,410500,403000,410500,29306,6.18,28.8,1.7,2015-07-10,11,,,
2015-07-13,406000,415000,406000,413000,27335,6.18,28.8,1.7,2015-07-13,2,5.0,2.0,0.0
2015-07-13,406000,415000,406000,413000,27335,6.18,28.8,1.7,2015-07-13,3,5.0,2.0,0.0
2015-07-13,406000,415000,406000,413000,27335,6.18,28.8,1.7,2015-07-13,4,5.0,2.0,0.0
2015-07-13,406000,415000,406000,413000,27335,6.18,28.8,1.7,2015-07-13,5,5.0,2.0,0.0
2015-07-13,406000,415000,406000,413000,27335,6.18,28.8,1.7,2015-07-13,6,5.0,2.0,0.0
2015-07-13,406000,415000,406000,413000,27335,6.18,28.8,1.7,2015-07-13,7,5.0,2.0,0.0
2015-07-13,406000,415000,406000,413000,27335,6.18,28.8,1.7,2015-07-13,8,5.0,2.0,0.0
2015-07-13,406000,415000,406000,413000,27335,6.18,28.8,1.7,2015-07-13,9,5.0,2.0,0.0
2015-07-13,406000,415000,406000,413000,27335,6.18,28.8,1.7,2015-07-13,10,5.0,2.0,0.0
2015-07-13,406000,415000,406000,413000,27335,6.18,28.8,1.7,2015-07-13,11,5.0,2.0,0.0
2015-07-14,415000,436000,413500,434000,67069,6.18,28.8,1.7,2015-07-14,2,2.0,1.0,0.0
2015-07-14,415000,436000,413500,434000,67069,6.18,28.8,1.7,2015-07-14,3,2.0,1.0,0.0
2015-07-14,415000,436000,413500,434000,67069,6.18,28.8,1.7,2015-07-14,4,2.0,1.0,0.0
2015-07-14,415000,436000,413500,434000,67069,6.18,28.8,1.7,2015-07-14,5,2.0,1.0,0.0
2015-07-14,415000,436000,413500,434000,67069,6.18,28.8,1.7,2015-07-14,6,2.0,1.0,0.0
2015-07-14,415000,436000,413500,434000,67069,6.18,28.8,1.7,2015-07-14,7,2.0,1.0,0.0
2015-07-14,415000,436000,413500,434000,67069,6.18,28.8,1.7,2015-07-14,8,2.0,1.0,0.0
2015-07-14,415000,436000,413500,434000,67069,6.18,28.8,1.7,2015-07-14,9,2.0,1.0,0.0
2015-07-14,415000,436000,413500,434000,67069,6.18,28.8,1.7,2015-07-14,10,2.0,1.0,0.0
2015-07-14,415000,436000,413500,434000,67069,6.18,28.8,1.7,2015-07-14,11,2.0,1.0,0.0
2015-07-15,436500,445000,435000,441000,68538,6.18,28.8,1.7,2015-07-15,2,2.0,1.0,0.0
2015-07-15,436500,445000,435000,441000,68538,6.18,28.8,1.7,2015-07-15,3,2.0,1.0,0.0
2015-07-15,436500,445000,435000,441000,68538,6.18,28.8,1.7,2015-07-15,4,2.0,1.0,0.0
2015-07-15,436500,445000,435000,441000,68538,6.18,28.8,1.7,2015-07-15,5,2.0,1.0,0.0
2015-07-15,436500,445000,435000,441000,68538,6.18,28.8,1.7,2015-07-15,6,2.0,1.0,0.0
2015-07-15,436500,445000,435000,441000,68538,6.18,28.8,1.7,2015-07-15,7,2.0,1.0,0.0
2015-07-15,436500,445000,435000,441000,68538,6.18,28.8,1.7,2015-07-15,8,2.0,1.0,0.0
2015-07-15,436500,445000,435000,441000,68538,6.18,28.8,1.7,2015-07-15,9,2.0,1.0,0.0
2015-07-15,436500,445000,435000,441000,68538,6.18,28.8,1.7,2015-07-15,10,2.0,1.0,0.0
2015-07-15,436500,445000,435000,441000,68538,6.18,28.8,1.7,2015-07-15,11,2.0,1.0,0.0
2015-07-16,443000,444000,436000,439000,33681,6.18,28.8,1.7,2015-07-16,2,1.0,1.0,0.0
2015-07-16,443000,444000,436000,439000,33681,6.18,28.8,1.7,2015-07-16,3,1.0,1.0,0.0
2015-07-16,443000,444000,436000,439000,33681,6.18,28.8,1.7,2015-07-16,4,1.0,1.0,0.0
2015-07-16,443000,444000,436000,439000,33681,6.18,28.8,1.7,2015-07-16,5,1.0,1.0,0.0
2015-07-16,443000,444000,436000,439000,33681,6.18,28.8,1.7,2015-07-16,6,1.0,1.0,0.0
2015-07-16,443000,444000,436000,439000,33681,6.18,28.8,1.7,2015-07-16,7,1.0,1.0,0.0
2015-07-16,443000,444000,436000,439000,33681,6.18,28.8,1.7,2015-07-16,8,1.0,1.0,0.0
2015-07-16,443000,444000,436000,439000,33681,6.18,28.8,1.7,2015-07-16,9,1.0,1.0,0.0
2015-07-16,443000,444000,436000,439000,33681,6.18,28.8,1.7,2015-07-16,10,1.0,1.0,0.0
2015-07-16,443000,444000,436000,439000,33681,6.18,28.8,1.7,2015-07-16,11,1.0,1.0,0.0
2015-07-17,439000,444500,430000,430000,34701,6.18,28.8,1.7,2015-07-17,2,,,
2015-07-17,439000,444500,430000,430000,34701,6.18,28.8,1.7,2015-07-17,3,,,
2015-07-17,439000,444500,430000,430000,34701,6.18,28.8,1.7,2015-07-17,4,,,
2015-07-17,439000,444500,430000,430000,34701,6.18,28.8,1.7,2015-07-17,5,,,
2015-07-17,439000,444500,430000,430000,34701,6.18,28.8,1.7,2015-07-17,6,,,
2015-07-17,439000,444500,430000,430000,34701,6.18,28.8,1.7,2015-07-17,7,,,
2015-07-17,439000,444500,430000,430000,34701,6.18,28.8,1.7,2015-07-17,8,,,
2015-07-17,439000,444500,430000,430000,34701,6.18,28.8,1.7,2015-07-17,9,,,
2015-07-17,439000,444500,430000,430000,34701,6.18,28.8,1.7,2015-07-17,10,,,
2015-07-17,439000,444500,430000,430000,34701,6.18,28.8,1.7,2015-07-17,11,,,
2015-07-20,429000,441000,429000,440000,26363,6.18,28.8,1.7,2015-07-20,2,3.0,0.0,0.0
2015-07-20,429000,441000,429000,440000,26363,6.18,28.8,1.7,2015-07-20,3,3.0,0.0,0.0
2015-07-20,429000,441000,429000,440000,26363,6.18,28.8,1.7,2015-07-20,4,3.0,0.0,0.0
2015-07-20,429000,441000,429000,440000,26363,6.18,28.8,1.7,2015-07-20,5,3.0,0.0,0.0
2015-07-20,429000,441000,429000,440000,26363,6.18,28.8,1.7,2015-07-20,6,3.0,0.0,0.0
2015-07-20,429000,441000,429000,440000,26363,6.18,28.8,1.7,2015-07-20,7,3.0,0.0,0.0
2015-07-20,429000,441000,429000,440000,26363,6.18,28.8,1.7,2015-07-20,8,3.0,0.0,0.0
2015-07-20,429000,441000,429000,440000,26363,6.18,28.8,1.7,2015-07-20,9,3.0,0.0,0.0
2015-07-20,429000,441000,429000,440000,26363,6.18,28.8,1.7,2015-07-20,10,3.0,0.0,0.0
2015-07-20,429000,441000,429000,440000,26363,6.18,28.8,1.7,2015-07-20,11,3.0,0.0,0.0
2015-07-21,438500,443000,427000,436500,38894,6.18,28.8,1.7,2015-07-21,2,,,
2015-07-21,438500,443000,427000,436500,38894,6.18,28.8,1.7,2015-07-21,3,,,
2015-07-21,438500,443000,427000,436500,38894,6.18,28.8,1.7,2015-07-21,4,,,
2015-07-21,438500,443000,427000,436500,38894,6.18,28.8,1.7,2015-07-21,5,,,
2015-07-21,438500,443000,427000,436500,38894,6.18,28.8,1.7,2015-07-21,6,,,
2015-07-21,438500,443000,427000,436500,38894,6.18,28.8,1.7,2015-07-21,7,,,
