,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
1075,2018-05-18,57400,57600,56000,56400,945596,8.78,6.35,0.52
1076,2018-05-21,56100,56500,55300,55900,933470,8.78,6.35,0.52
1077,2018-05-23,55000,55900,55000,55400,1057821,8.78,6.35,0.52
1078,2018-05-24,55900,56700,55800,56000,1006400,8.78,6.35,0.52
1079,2018-05-25,56300,56500,55300,55400,802051,8.78,6.35,0.52
1080,2018-05-28,55100,55900,54900,55100,816560,8.78,6.35,0.52
1081,2018-05-29,55000,55000,54300,54600,784317,8.78,6.35,0.52
1082,2018-05-30,53700,54500,52000,52400,2116671,8.78,6.35,0.52
1083,2018-05-31,53100,53100,51800,51800,2297882,8.78,6.35,0.52
1084,2018-06-01,52600,52800,52100,52300,860865,8.78,6.35,0.52
1085,2018-06-04,53000,54700,52800,54400,1480544,8.78,6.35,0.52
1086,2018-06-05,54700,55400,54400,55000,1107743,8.78,6.35,0.52
1087,2018-06-07,56700,57100,55900,56100,1366695,8.78,6.35,0.52
1088,2018-06-08,56100,56700,55700,56000,1038272,8.78,6.35,0.52
1089,2018-06-11,55800,57500,55800,57400,1129584,8.78,6.35,0.52
1090,2018-06-12,58000,58100,56700,56900,1020141,8.78,6.35,0.52
1091,2018-06-14,57000,57200,55600,56000,1174871,8.78,6.35,0.52
1092,2018-06-15,55900,55900,53800,55000,1356778,8.78,6.35,0.52
1093,2018-06-18,54500,56000,54500,55500,788877,8.78,6.35,0.52
1094,2018-06-19,53700,55400,53500,55100,1041392,8.78,6.35,0.52
1095,2018-06-20,55300,56600,54700,55100,1081001,8.78,6.35,0.52
1096,2018-06-21,54300,54300,52400,52700,1321931,8.78,6.35,0.52
1097,2018-06-22,52000,53100,51800,52900,1358327,8.78,6.35,0.52
1098,2018-06-25,53000,54800,52800,54500,1188851,8.78,6.35,0.52
1099,2018-06-26,54500,54600,53400,54100,734500,8.78,6.35,0.52
1100,2018-06-27,53600,54400,53600,54100,1074730,8.78,6.35,0.52
1101,2018-06-28,54000,54100,52200,52400,1328080,8.78,6.35,0.52
1102,2018-06-29,52000,53300,52000,52800,1095368,8.78,6.35,0.52
1103,2018-07-02,52800,53900,52500,52500,1330986,8.78,6.35,0.52
1104,2018-07-03,52600,52600,51000,52000,1010755,8.78,6.35,0.52
1105,2018-07-04,51600,52400,51300,51900,475782,8.78,6.35,0.52
1106,2018-07-05,52100,53400,51600,52700,944053,8.78,6.35,0.52
1107,2018-07-06,52800,54500,52700,54200,1256470,8.78,6.35,0.52
1108,2018-07-09,54100,55600,54000,55200,1141287,8.78,6.35,0.52
1109,2018-07-10,55300,55600,54400,54500,856454,8.78,6.35,0.52
1110,2018-07-11,53500,54000,52700,53800,1096492,8.78,6.35,0.52
1111,2018-07-12,53700,54400,52900,52900,1121523,8.78,6.35,0.52
1112,2018-07-13,53800,55700,53500,55300,1019107,8.78,6.35,0.52
1113,2018-07-16,54700,55300,53700,53900,721376,8.78,6.35,0.52
1114,2018-07-17,53900,55600,53900,55400,741983,8.78,6.35,0.52
1115,2018-07-18,55000,55300,54300,55200,602105,8.78,6.35,0.52
1116,2018-07-19,55700,55700,53500,53600,614136,8.78,6.35,0.52
1117,2018-07-20,54100,54500,53200,53900,1069102,8.78,6.35,0.52
1118,2018-07-23,53800,54400,53000,53900,1259029,8.78,6.35,0.52
1119,2018-07-24,53900,54100,53000,53400,969354,8.78,6.35,0.52
1120,2018-07-25,54000,54900,53800,54400,831084,8.78,6.35,0.52
1121,2018-07-26,54200,54600,53500,53500,725256,8.78,6.35,0.52
1122,2018-07-27,53900,54000,53400,53600,348576,8.78,6.35,0.52
1123,2018-07-30,53900,54300,53400,53900,504022,8.78,6.35,0.52
1124,2018-07-31,53800,54000,53300,53600,577148,8.78,6.35,0.52
1125,2018-08-01,54200,54700,53600,53900,585389,8.78,6.35,0.52
1126,2018-08-02,53500,53700,52200,52500,832228,8.78,6.35,0.52
1127,2018-08-03,52400,52900,51600,52800,876918,8.78,6.35,0.52
1128,2018-08-06,52600,53200,52500,53100,445427,8.78,6.35,0.52
1129,2018-08-07,52600,53400,52500,52800,566872,8.78,6.35,0.52
1130,2018-08-08,52600,53300,52500,52600,4309708,8.78,6.35,0.52
1131,2018-08-09,52700,52800,51800,51800,1086497,8.78,6.35,0.52
1132,2018-08-10,52000,52400,51700,51700,968811,8.78,6.35,0.52
1133,2018-08-13,51600,51900,50600,51100,841431,8.78,6.35,0.52
1134,2018-08-14,50600,50800,50100,50400,1217110,8.78,6.35,0.52
1135,2018-08-16,49950,50600,49400,50200,1307362,8.78,6.35,0.52
1136,2018-08-17,50400,51700,50200,51200,1009340,8.78,6.35,0.52
