,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
308,2015-04-06,32400,33600,31700,32550,1841787,0.8,53.8,0.42
309,2015-04-07,33150,33450,32600,33000,815553,0.8,53.8,0.42
310,2015-04-08,33200,33350,32600,33200,996684,0.8,53.8,0.42
311,2015-04-09,33250,33900,32250,33500,1297596,0.8,53.8,0.42
312,2015-04-10,33750,34400,33300,33600,887866,0.8,53.8,0.42
313,2015-04-13,34000,36250,33900,35900,2431489,0.8,53.8,0.42
314,2015-04-14,35750,36200,34600,35900,1574687,0.8,53.8,0.42
315,2015-04-15,36500,37250,36050,36650,1429566,0.8,53.8,0.42
316,2015-04-16,36950,37150,35900,36300,863742,0.8,53.8,0.42
317,2015-04-17,36150,36200,35050,35850,1049267,0.8,53.8,0.42
318,2015-04-20,35050,36150,35000,36000,780930,0.8,53.8,0.42
319,2015-04-21,36200,36750,35550,35650,765314,0.8,53.8,0.42
320,2015-04-22,35900,36550,33600,34850,1494581,0.8,53.8,0.42
321,2015-04-23,35350,35400,34000,34750,1293184,0.8,53.8,0.42
322,2015-04-24,34600,35300,34000,34250,837578,0.8,53.8,0.42
323,2015-04-27,34250,35950,33850,35300,1160666,0.8,53.8,0.42
324,2015-04-28,35500,35750,34450,34850,609274,0.8,53.8,0.42
325,2015-04-29,35000,35100,33000,33800,1272154,0.8,53.8,0.42
326,2015-04-30,32700,33250,32000,32250,1577035,0.8,53.8,0.42
327,2015-05-04,32300,33250,31850,31850,880115,0.8,53.8,0.42
328,2015-05-06,31550,32000,31050,31750,650339,0.8,53.8,0.42
329,2015-05-07,31500,32400,31500,32100,513388,0.8,53.8,0.42
330,2015-05-08,31800,32300,31800,32050,347108,0.8,53.8,0.42
331,2015-05-11,32850,33500,32350,32450,545057,0.8,53.8,0.42
332,2015-05-12,32600,33100,32150,32250,420161,0.8,53.8,0.42
333,2015-05-13,32200,32550,31900,32250,465548,0.8,53.8,0.42
334,2015-05-14,32250,33050,32000,33050,566047,0.8,53.8,0.42
335,2015-05-15,33400,33450,31500,31500,829384,0.8,53.8,0.42
336,2015-05-18,31500,31700,30100,30350,813158,0.8,53.8,0.42
337,2015-05-19,30600,30800,30150,30300,661910,0.8,53.8,0.42
338,2015-05-20,29700,30250,29300,29850,1059278,0.8,53.8,0.42
339,2015-05-21,29750,29800,28400,28550,1324720,0.8,53.8,0.42
340,2015-05-22,28550,29800,28550,29800,869848,0.8,53.8,0.42
341,2015-05-26,29550,29650,28400,28550,935381,0.8,53.8,0.42
342,2015-05-27,28050,29100,27800,28700,950611,0.8,53.8,0.42
343,2015-05-28,28800,28950,27700,27700,840876,0.8,53.8,0.42
344,2015-05-29,27950,28400,27050,27050,843840,0.8,53.8,0.42
345,2015-06-01,26800,27650,26650,27250,656880,0.8,53.8,0.42
346,2015-06-02,27350,27700,26250,26250,744983,0.8,53.8,0.42
347,2015-06-03,26150,27750,26100,27100,767628,0.8,53.8,0.42
348,2015-06-04,27200,29450,26950,29300,1501027,0.8,53.8,0.42
349,2015-06-05,29000,29200,28350,28600,718164,0.8,53.8,0.42
350,2015-06-08,28600,29100,28250,28800,602327,0.8,53.8,0.42
351,2015-06-09,28800,29950,28700,29100,734690,0.8,53.8,0.42
352,2015-06-10,29600,29750,29050,29550,689847,0.8,53.8,0.42
353,2015-06-11,29850,29900,28300,28300,981469,0.8,53.8,0.42
354,2015-06-12,28350,28900,27250,27400,827113,0.8,53.8,0.42
355,2015-06-15,27650,28050,27100,27400,430658,0.8,53.8,0.42
356,2015-06-16,27300,27600,26250,26550,734314,0.8,53.8,0.42
357,2015-06-17,26750,28150,26700,28000,714592,0.8,53.8,0.42
358,2015-06-18,28300,28750,27500,27500,363716,0.8,53.8,0.42
359,2015-06-19,28000,28500,27200,27900,501732,0.8,53.8,0.42
360,2015-06-22,28250,28900,28200,28500,442333,0.8,53.8,0.42
361,2015-06-23,29100,29400,28150,28600,741106,0.8,53.8,0.42
362,2015-06-24,28550,28550,27350,27950,738253,0.8,53.8,0.42
363,2015-06-25,27650,27950,27400,27400,598111,0.8,53.8,0.42
364,2015-06-26,27350,27900,27050,27300,555244,0.8,53.8,0.42
365,2015-06-29,26500,26900,25700,25850,1007694,0.8,53.8,0.42
366,2015-06-30,25850,26800,25750,26800,750143,0.8,53.8,0.42
367,2015-07-01,26600,27250,26350,27100,551990,0.8,53.8,0.42
368,2015-07-02,27300,27450,26250,27200,1069187,0.8,53.8,0.42
369,2015-07-03,27200,27950,27050,27400,533840,0.8,53.8,0.42
370,2015-07-06,26650,27050,26200,26300,549556,0.8,53.8,0.42
371,2015-07-07,26650,27200,26600,26850,522717,0.8,53.8,0.42
372,2015-07-08,27000,27400,26600,26700,353430,0.8,53.8,0.42
373,2015-07-09,26400,26550,25250,25800,1070583,0.8,53.8,0.42
374,2015-07-10,26000,27500,26000,26800,906991,0.8,53.8,0.42
375,2015-07-13,27100,27850,26950,27600,567712,0.8,53.8,0.42
376,2015-07-14,28050,28700,27550,28450,787170,0.8,53.8,0.42
377,2015-07-15,30650,31300,29050,29850,2234203,0.8,53.8,0.42
378,2015-07-16,29800,30300,29400,30150,889589,0.8,53.8,0.42
379,2015-07-17,30350,30500,28850,28900,866698,0.8,53.8,0.42
380,2015-07-20,28550,28700,27500,27950,1147327,0.8,53.8,0.42
