,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
312,2015-04-10,12900,13500,12850,13400,2994536,6.98,7.07,0.47
313,2015-04-13,13600,13650,13200,13600,1881761,6.98,7.07,0.47
314,2015-04-14,13550,15150,13500,14750,10190140,6.98,7.07,0.47
315,2015-04-15,14900,14950,14250,14350,3066680,6.98,7.07,0.47
316,2015-04-16,14500,14950,14000,14950,4888201,6.98,7.07,0.47
317,2015-04-17,15150,15250,14800,14950,2793340,6.98,7.07,0.47
318,2015-04-20,14600,15100,14500,14700,2213255,6.98,7.07,0.47
319,2015-04-21,14800,14800,14250,14250,2120186,6.98,7.07,0.47
320,2015-04-22,14250,14400,13750,14000,2468763,6.98,7.07,0.47
321,2015-04-23,14100,15300,14050,15300,5614021,6.98,7.07,0.47
322,2015-04-24,15350,16100,15200,15350,5165399,6.98,7.07,0.47
323,2015-04-27,15500,15550,15000,15300,2276944,6.98,7.07,0.47
324,2015-04-28,15400,15400,14750,14900,1945181,6.98,7.07,0.47
325,2015-04-29,14900,15250,14850,15150,1681652,6.98,7.07,0.47
326,2015-04-30,14950,15100,14600,14800,1754138,6.98,7.07,0.47
327,2015-05-04,14950,15850,14900,15750,3074086,6.98,7.07,0.47
328,2015-05-06,15800,15850,15300,15450,1461690,6.98,7.07,0.47
329,2015-05-07,15400,15400,14700,14950,1957029,6.98,7.07,0.47
330,2015-05-08,14900,15100,14650,14900,1221148,6.98,7.07,0.47
331,2015-05-11,15000,15100,14700,14700,1047775,6.98,7.07,0.47
332,2015-05-12,14650,15150,14550,15000,1428657,6.98,7.07,0.47
333,2015-05-13,15000,15150,14850,15000,1219934,6.98,7.07,0.47
334,2015-05-14,15050,15100,14750,14900,996079,6.98,7.07,0.47
335,2015-05-15,15000,15250,14700,14700,1081642,6.98,7.07,0.47
336,2015-05-18,14700,14750,14400,14550,852904,6.98,7.07,0.47
337,2015-05-19,14450,14650,14400,14400,788052,6.98,7.07,0.47
338,2015-05-20,14450,14700,14400,14650,691803,6.98,7.07,0.47
339,2015-05-21,14550,14600,14150,14200,1238930,6.98,7.07,0.47
340,2015-05-22,14200,14550,14200,14550,821159,6.98,7.07,0.47
341,2015-05-26,14550,14550,14150,14350,1066814,6.98,7.07,0.47
342,2015-05-27,14200,14300,14000,14050,1163585,6.98,7.07,0.47
343,2015-05-28,14200,14450,14100,14300,1265595,6.98,7.07,0.47
344,2015-05-29,14250,14700,14200,14550,1397770,6.98,7.07,0.47
345,2015-06-01,14600,14650,14200,14250,1198555,6.98,7.07,0.47
346,2015-06-02,14250,14400,14050,14150,1120424,6.98,7.07,0.47
347,2015-06-03,14150,14450,14100,14250,814065,6.98,7.07,0.47
348,2015-06-04,14300,14350,13850,13850,1545315,6.98,7.07,0.47
349,2015-06-05,13800,13850,13450,13500,1666201,6.98,7.07,0.47
350,2015-06-08,13450,13800,13250,13800,1101380,6.98,7.07,0.47
351,2015-06-09,13700,14100,13550,14050,1151674,6.98,7.07,0.47
352,2015-06-10,14150,14750,14000,14650,2365627,6.98,7.07,0.47
