,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
186,2014-10-07,276500,280500,271000,278000,287676,12.88,12.01,1.3
187,2014-10-08,280000,287500,279000,281000,234031,12.88,12.01,1.3
188,2014-10-10,281000,284000,276500,276500,202560,12.88,12.01,1.3
189,2014-10-13,272500,284000,272500,277000,193261,12.88,12.01,1.3
190,2014-10-14,275000,278000,261500,269500,302578,12.88,12.01,1.3
191,2014-10-15,268500,271000,259000,271000,190722,12.88,12.01,1.3
192,2014-10-16,263000,274500,262000,273000,168958,12.88,12.01,1.3
193,2014-10-17,273000,273500,257500,260000,569734,12.88,12.01,1.3
194,2014-10-20,259500,262500,256500,259000,305998,12.88,12.01,1.3
195,2014-10-21,259500,269000,257000,268000,249075,12.88,12.01,1.3
196,2014-10-22,271500,273500,266500,267500,102897,12.88,12.01,1.3
197,2014-10-23,267500,270500,261000,268500,137643,12.88,12.01,1.3
198,2014-10-24,271000,271000,263000,265000,129854,12.88,12.01,1.3
199,2014-10-27,266000,276000,265500,273000,169712,12.88,12.01,1.3
200,2014-10-28,276500,281000,274500,276500,233231,12.88,12.01,1.3
201,2014-10-29,279500,281500,265000,269500,332755,12.88,12.01,1.3
202,2014-10-30,268500,270500,265000,268000,103967,12.88,12.01,1.3
203,2014-10-31,270000,273500,266500,267000,163309,12.88,12.01,1.3
204,2014-11-03,265500,276500,263500,276000,140540,12.88,12.01,1.3
205,2014-11-04,279500,283000,273000,277500,167237,12.88,12.01,1.3
206,2014-11-05,281000,284500,278500,284000,178756,12.88,12.01,1.3
207,2014-11-06,281500,285000,275500,277500,141123,12.88,12.01,1.3
208,2014-11-07,274500,277500,272500,275000,138895,12.88,12.01,1.3
209,2014-11-10,275000,275000,269000,274500,138281,12.88,12.01,1.3
210,2014-11-11,270500,278500,267000,278000,154102,12.88,12.01,1.3
211,2014-11-12,276000,282500,276000,279000,103868,12.88,12.01,1.3
212,2014-11-13,275500,278000,274000,274500,88914,12.88,12.01,1.3
213,2014-11-14,275000,278000,272500,276000,74380,12.88,12.01,1.3
214,2014-11-17,275000,278500,273500,273500,72206,12.88,12.01,1.3
215,2014-11-18,275500,287500,275000,286000,143817,12.88,12.01,1.3
216,2014-11-19,286000,294500,282500,289500,119752,12.88,12.01,1.3
217,2014-11-20,286500,289500,282500,282500,101523,12.88,12.01,1.3
218,2014-11-21,283000,289500,283000,283500,114534,12.88,12.01,1.3
219,2014-11-24,284500,287500,278500,282000,85904,12.88,12.01,1.3
220,2014-11-25,281500,285000,280000,282500,153277,12.88,12.01,1.3
221,2014-11-26,284000,285000,281000,283500,101676,12.88,12.01,1.3
222,2014-11-27,280500,282000,277500,280500,126413,12.88,12.01,1.3
223,2014-11-28,278000,284000,278000,280500,127824,12.88,12.01,1.3
224,2014-12-01,285000,289500,281000,285000,184694,12.88,12.01,1.3
225,2014-12-02,281500,283500,278000,278000,145597,12.88,12.01,1.3
226,2014-12-03,276500,280500,274000,277500,88495,12.88,12.01,1.3
227,2014-12-04,277500,289000,277500,284000,187073,12.88,12.01,1.3
228,2014-12-05,285000,289500,281000,283500,135844,12.88,12.01,1.3
229,2014-12-08,282500,285500,281000,283500,117880,12.88,12.01,1.3
230,2014-12-09,283000,284500,280000,281000,110635,12.88,12.01,1.3
231,2014-12-10,279000,282500,274000,279000,105674,12.88,12.01,1.3
232,2014-12-11,275500,277000,272500,273000,161690,12.88,12.01,1.3
233,2014-12-12,271500,276000,270500,273500,112376,12.88,12.01,1.3
234,2014-12-15,271000,276500,269500,276000,163879,12.88,12.01,1.3
235,2014-12-16,273500,278000,272000,276000,122904,12.88,12.01,1.3
236,2014-12-17,276000,278000,273500,274000,196324,12.88,12.01,1.3
237,2014-12-18,274000,278500,273000,273000,129160,12.88,12.01,1.3
238,2014-12-19,276000,282000,275000,282000,132627,12.88,12.01,1.3
239,2014-12-22,285500,288500,282000,283500,109404,12.88,12.01,1.3
240,2014-12-23,286000,291000,284000,286500,131967,12.88,12.01,1.3
241,2014-12-24,286500,287000,279000,280500,182095,12.88,12.01,1.3
242,2014-12-26,280500,281500,279000,280000,148653,12.88,12.01,1.3
243,2014-12-29,272500,277000,271500,272000,117871,12.88,12.01,1.3
244,2014-12-30,275000,275000,267500,268000,143715,12.88,12.01,1.3
245,2015-01-02,268000,274500,267000,272500,119176,10.21,11.46,1
246,2015-01-05,270000,280000,270000,276500,156844,10.21,11.46,1
247,2015-01-06,274500,277000,273000,274500,144594,10.21,11.46,1
248,2015-01-07,274000,274500,268500,269500,151339,10.21,11.46,1
249,2015-01-08,267000,270000,264500,265000,140376,10.21,11.46,1
250,2015-01-09,268000,269500,265500,266000,168743,10.21,11.46,1
251,2015-01-12,266000,269000,264000,267000,113491,10.21,11.46,1
252,2015-01-13,264000,268000,262000,268000,146462,10.21,11.46,1
253,2015-01-14,265000,265500,261500,264000,146507,10.21,11.46,1
254,2015-01-15,266000,268500,262500,268500,145289,10.21,11.46,1
255,2015-01-16,264500,268500,264000,267500,130718,10.21,11.46,1
256,2015-01-19,268500,270500,266500,268000,77138,10.21,11.46,1
257,2015-01-20,270000,273500,268000,273500,115230,10.21,11.46,1
258,2015-01-21,271500,275500,271000,275000,106196,10.21,11.46,1
259,2015-01-22,273500,277000,273500,277000,96392,10.21,11.46,1
260,2015-01-23,280500,285000,279000,283500,193495,10.21,11.46,1
261,2015-01-26,284000,292000,280500,290000,205547,10.21,11.46,1
262,2015-01-27,289000,289000,285500,288000,275117,10.21,11.46,1
263,2015-01-28,284000,286500,283000,285500,220474,10.21,11.46,1
264,2015-01-29,285000,289500,280500,284000,192057,10.21,11.46,1
265,2015-01-30,284000,297500,282500,289000,295975,10.21,11.46,1
266,2015-02-02,285000,292000,284000,288000,93772,10.21,11.46,1
267,2015-02-03,287000,287000,279500,282500,187340,10.21,11.46,1
268,2015-02-04,281500,283500,280000,280000,116462,10.21,11.46,1
269,2015-02-05,279000,281500,277500,278000,115752,10.21,11.46,1
270,2015-02-06,277000,279500,275500,278000,108234,10.21,11.46,1
271,2015-02-09,277000,278000,273000,277000,100144,10.21,11.46,1
272,2015-02-10,276500,276500,272500,274000,103784,10.21,11.46,1
273,2015-02-11,274000,286000,273500,280500,158267,10.21,11.46,1
274,2015-02-12,282500,290000,282500,289500,174848,10.21,11.46,1
275,2015-02-13,289500,296500,289500,295500,123373,10.21,11.46,1
276,2015-02-16,291500,301000,291500,301000,172874,10.21,11.46,1
277,2015-02-17,299000,301500,295000,295500,87843,10.21,11.46,1
