,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
1006,2018-02-05,35200,35800,34750,34950,1740812,3.88,44.15,1.76
1007,2018-02-06,34400,34850,33850,34400,1349706,3.88,44.15,1.76
1008,2018-02-07,34350,34650,33700,34050,1378801,3.88,44.15,1.76
1009,2018-02-08,34050,34550,33750,33900,1240162,3.88,44.15,1.76
1010,2018-02-09,33250,33500,32900,33050,1227493,3.88,44.15,1.76
1011,2018-02-12,33100,33300,32600,32850,1674127,3.88,44.15,1.76
1012,2018-02-13,32850,33100,32100,32100,1247887,3.88,44.15,1.76
1013,2018-02-14,32200,32650,32200,32600,697820,3.88,44.15,1.76
1014,2018-02-19,32900,33300,32850,33100,691519,3.88,44.15,1.76
1015,2018-02-20,33050,33250,32650,32800,727987,3.88,44.15,1.76
1016,2018-02-21,32800,34150,32500,33850,1160172,3.88,44.15,1.76
1017,2018-02-22,33650,34150,33500,33650,821623,3.88,44.15,1.76
1018,2018-02-23,33900,34150,33450,34000,1023856,3.88,44.15,1.76
1019,2018-02-26,34000,34400,33600,34200,723488,3.88,44.15,1.76
1020,2018-02-27,34400,34800,34300,34450,890367,3.88,44.15,1.76
1021,2018-02-28,34150,34750,34100,34350,1296410,3.88,44.15,1.76
1022,2018-03-02,33850,34000,33200,33500,986194,3.88,44.15,1.76
1023,2018-03-05,33150,33500,33150,33400,1032377,3.88,44.15,1.76
1024,2018-03-06,33550,34000,33400,34000,954808,3.88,44.15,1.76
1025,2018-03-07,33250,33500,32800,33100,1280357,3.88,44.15,1.76
1026,2018-03-08,32900,33300,32750,33300,1191978,3.88,44.15,1.76
1027,2018-03-09,32950,33200,32650,32900,1027323,3.88,44.15,1.76
1028,2018-03-12,32900,33100,32650,32850,845346,3.88,44.15,1.76
1029,2018-03-13,32800,32950,32400,32550,1137613,3.88,44.15,1.76
1030,2018-03-14,32400,32900,32150,32800,772435,3.88,44.15,1.76
1031,2018-03-15,32600,32850,32200,32350,915217,3.88,44.15,1.76
1032,2018-03-16,32500,32800,32400,32550,957890,3.88,44.15,1.76
1033,2018-03-19,32350,32350,31350,31400,1730053,3.88,44.15,1.76
1034,2018-03-20,31450,32100,31100,31950,922985,3.88,44.15,1.76
1035,2018-03-21,31700,32250,31700,31800,904997,3.88,44.15,1.76
1036,2018-03-22,31700,32000,31500,31900,1021674,3.88,44.15,1.76
1037,2018-03-23,31450,31550,31100,31300,1229184,3.88,44.15,1.76
1038,2018-03-26,31250,31650,30850,31450,1225570,3.88,44.15,1.76
1039,2018-03-27,31350,32300,31350,31750,995268,3.88,44.15,1.76
1040,2018-03-28,31700,33150,31600,33000,2116368,3.88,44.15,1.76
1041,2018-03-29,33250,33300,31500,31850,1693857,3.88,44.15,1.76
1042,2018-03-30,31950,31950,30900,31000,1656357,3.88,44.15,1.76
1043,2018-04-02,31050,31350,30950,31200,877141,3.88,44.15,1.76
1044,2018-04-03,31200,31900,31000,31750,4535459,3.88,44.15,1.76
1045,2018-04-04,31900,32950,31900,32550,1562430,3.88,44.15,1.76
1046,2018-04-05,32650,32850,31800,32350,921885,3.88,44.15,1.76
1047,2018-04-06,32300,32350,31850,32050,708856,3.88,44.15,1.76
1048,2018-04-09,31650,31800,31400,31700,961594,3.88,44.15,1.76
1049,2018-04-10,31550,32300,31450,32250,808919,3.88,44.15,1.76
1050,2018-04-11,31900,32150,31700,31800,762919,3.88,44.15,1.76
1051,2018-04-12,31850,32050,31600,31650,919338,3.88,44.15,1.76
1052,2018-04-13,31650,31800,31050,31250,1072078,3.88,44.15,1.76
1053,2018-04-16,31450,31450,31100,31350,363408,3.88,44.15,1.76
1054,2018-04-17,31350,31800,31350,31450,647871,3.88,44.15,1.76
1055,2018-04-18,31600,31800,31550,31700,668678,3.88,44.15,1.76
1056,2018-04-19,31550,31650,31200,31200,927700,3.88,44.15,1.76
