,Date,Open,High,Low,Close,Volume,ROE,PBR,PER
772,2017-02-20,258000,261000,255500,261000,149207,5.43,0.85,16.33
773,2017-02-21,262000,262500,258000,260000,139249,5.43,0.85,16.33
774,2017-02-22,259500,261000,257500,259500,185255,5.43,0.85,16.33
775,2017-02-23,259000,261500,254500,258000,333293,5.43,0.85,16.33
776,2017-02-24,256000,260500,255500,259500,156173,5.43,0.85,16.33
777,2017-02-27,260000,261500,257500,259000,101199,5.43,0.85,16.33
778,2017-02-28,257000,259000,253000,255000,196024,5.43,0.85,16.33
779,2017-03-02,258000,258000,247000,250500,354606,5.43,0.85,16.33
780,2017-03-03,248500,250000,240500,241500,313990,5.43,0.85,16.33
781,2017-03-06,241000,241500,235500,241500,200294,5.43,0.85,16.33
782,2017-03-07,241000,244000,238500,244000,144187,5.43,0.85,16.33
783,2017-03-08,242500,244000,239500,240500,160321,5.43,0.85,16.33
784,2017-03-09,239000,243500,239000,243500,255939,5.43,0.85,16.33
785,2017-03-10,243500,245500,242000,244000,156922,5.43,0.85,16.33
786,2017-03-13,245500,245500,241500,242500,130509,5.43,0.85,16.33
787,2017-03-14,243000,247000,242500,246000,227676,5.43,0.85,16.33
788,2017-03-15,245000,245500,241500,242500,177903,5.43,0.85,16.33
789,2017-03-16,245000,245500,240500,242500,169864,5.43,0.85,16.33
790,2017-03-17,243500,244000,240500,242500,177460,5.43,0.85,16.33
791,2017-03-20,242000,246000,241000,246000,132564,5.43,0.85,16.33
792,2017-03-21,243000,258000,243000,253500,520792,5.43,0.85,16.33
793,2017-03-22,255500,258000,251000,255500,304619,5.43,0.85,16.33
794,2017-03-23,256000,256500,251000,253000,264231,5.43,0.85,16.33
795,2017-03-24,251500,254000,244500,247500,287374,5.43,0.85,16.33
796,2017-03-27,245000,245500,241000,243000,279851,5.43,0.85,16.33
797,2017-03-28,243500,244000,241500,243000,184710,5.43,0.85,16.33
798,2017-03-29,243000,243000,235000,236000,412879,5.43,0.85,16.33
799,2017-03-30,234500,238000,234000,235000,176530,5.43,0.85,16.33
800,2017-03-31,237000,240500,236500,240500,267786,5.43,0.85,16.33
801,2017-04-03,242000,242500,237000,239500,209863,5.43,0.85,16.33
802,2017-04-04,237500,238000,233500,235500,266221,5.43,0.85,16.33
803,2017-04-05,235000,235500,227500,229000,354556,5.43,0.85,16.33
804,2017-04-06,228500,229000,223500,224000,311965,5.43,0.85,16.33
805,2017-04-07,225500,228000,223000,224000,213034,5.43,0.85,16.33
